Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Sauteed Broccoli Rabe & Cannellini Beans,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2/10/2023,122,6 OZ,3.8g,14.2g,0.5g,2.9g,0g,1.1g,0mg,0g,137.2mg,7.8g,158.1mg,2.6mg,0mcg,605.6mg
Butter-Crumb Scrod,Kosher,Dinner,"Milk, Fish, Wheat",['Less Sodium'],2/10/2023,196,1 EACH,8.2g,10.7g,4.5g,0.6g,0g,0g,64.2mg,0g,268.4mg,19.7g,19.1mg,0.3mg,0mcg,4.5mg
Chicken Caprese Pasta,Kosher,Dinner,"Milk, Wheat, Soybeans",['Less Sodium'],2/10/2023,272,6 OZ,10.4g,23.4g,3.3g,1g,0g,2.2g,44.6mg,0g,398mg,20.8g,137.5mg,1.5mg,0mcg,120.9mg
Kielbasa,Kosher,Dinner,,['Gluten Friendly'],2/10/2023,306,3 OZ,27.5g,4.6g,9.2g,0g,0g,1.5g,45.9mg,0g,1132.2mg,7.7g,39.8mg,0.6mg,mcg,mg
Potato & Cheese Pierogi,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2/10/2023,343,4 EACH,15.7g,42.8g,5.5g,0.2g,0g,1.5g,25.1mg,0g,696.6mg,7.1g,32.9mg,2.3mg,0mcg,266.3mg
Siciliani Panini,Kosher,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).",[],2/10/2023,473,1 ea,26.8g,40.8g,6.5g,1g,0g,8.8g,35.3mg,3.2g,970.6mg,16.1g,135.7mg,2.8mg,0mcg,92.4mg
Herbed Rice,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,249,4 OZ,11g,33.6g,2.7g,0.2g,0g,0.4g,0mg,0g,308.4mg,3.5g,33.4mg,1.8mg,0mcg,86.9mg
Roasted Green Beans,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,33,3 OZ,0.5g,6.9g,0.1g,2.8g,0g,3.2g,0mg,0g,14.5mg,1.7g,38.5mg,0.6mg,0mcg,127.6mg
Marinara Sauce,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Grilled Chicken Breast,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/10/2023,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Kosher,Dinner,,['Gluten Friendly'],2/10/2023,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Signature Beef Burger,Kosher,Dinner,"Wheat, Soybeans",['Less Sodium'],2/10/2023,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Straight Cut French Fries,Kosher,Dinner,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2/10/2023,196,4 OZ,15.2g,17g,1.3g,1g,0g,1g,0mg,0g,520.3mg,1g,20mg,0.4mg,mcg,260.2mg
Sweet Potato Black Bean Burger with Bun,Kosher,Dinner,"Wheat, Soybeans","['Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2/10/2023,330,1 EACH,4g,61g,0g,8g,0g,6g,0mg,0g,500mg,14g,660mg,3.8mg,0mcg,615mg
"Bacon, Egg & Cheese Bagel",Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans",[],2/10/2023,473,1 EACH,15g,62g,5.3g,2g,0g,6.6g,140.1mg,6.1g,1068.2mg,20.6g,181mg,5.1mg,1.1mcg,180.1mg
Classic Italian Combo,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",[],2/10/2023,1026,1 EACH,56.7g,76g,22.9g,0.1g,0g,6.1g,841.5mg,0g,3548.7mg,47.2g,301.3mg,5mg,0mcg,9.3mg
Garden Side Salad,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,52,1 EACH,0.4g,11.4g,0.1g,3.7g,0g,5.6g,0mg,0g,32.4mg,2.2g,63.3mg,1.3mg,0mcg,419.3mg
Garden Side Salad with Scoop Tuna,Kosher,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2/10/2023,255,1 EACH,15g,10.4g,1.4g,3.3g,0g,4.9g,26.3mg,0g,305.9mg,18.8g,58.7mg,1.9mg,0mcg,382.2mg
Gluten Free Egg And Cheese Bagel,Kosher,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Vegetarian']",2/10/2023,436,1 EACH,20.5g,49.5g,8.8g,0g,0g,5.5g,130.1mg,0g,858.4mg,15.5g,155.9mg,2.1mg,1.1mcg,92.4mg
Gluten Free Ham & Cheese Sandwich,Kosher,Dinner,"Milk, Soybeans",['Gluten Friendly'],2/10/2023,410,1 EACH,15.9g,51g,6.1g,5.2g,0g,11.7g,65.8mg,6g,1979mg,19.9g,164.7mg,1.8mg,0.1mcg,132.3mg
Large Chocolate Chip Cookie,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/10/2023,500,1 EACH,22g,70g,12g,2g,0g,44g,40mg,0g,380mg,6g,22mg,4mg,mcg,mg
Red Pepper Hummus Wrap,Kosher,Dinner,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2/10/2023,498,1 EACH,18.8g,68.6g,3g,4.1g,0g,5.2g,0mg,0g,980.4mg,11.8g,163.7mg,5.1mg,0mcg,294.2mg
Turkey and Swiss Croissant,Kosher,Dinner,"Milk, Wheat, Soybeans",[],2/10/2023,643,1 EACH,42.2g,35.3g,12.1g,0.1g,0g,5.8g,62.6mg,0g,1431.1mg,28.3g,326.3mg,3.1mg,0mcg,87.7mg
Wrapped Brownie,Kosher,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/10/2023,421,1 EACH,16.1g,64.8g,4g,2.3g,0g,48.6g,0mg,0g,278.7mg,2.3g,0.7mg,3.3mg,0mcg,0mg
Basmati Rice,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,172,4 OZ,2.5g,33.6g,0.8g,0g,0g,0g,0mg,0g,64.6mg,2.8g,2.2mg,0mg,0mcg,0.7mg
Halal Chicken Tikka Masala,Kosher,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2/10/2023,176,4 OZ,12.4g,4.5g,7.7g,0.3g,0g,2.8g,81.4mg,0.9g,231.3mg,10.6g,526.6mg,3.1mg,0mcg,160mg
Pepperoni Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/10/2023,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/10/2023,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Peach Bread Pudding,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/10/2023,190,1/35 HFPAN,5.8g,25.7g,2.2g,0.4g,0g,17.3g,126.9mg,12.3g,167.1mg,8.2g,128.2mg,1.4mg,2.1mcg,98.2mg
Cheese Lasagna,Kosher,Lunch,"Milk, Eggs, Wheat",['Vegetarian'],2023-02-11,487,1/28 PAN,27.1g,34.5g,13.7g,2g,0g,11.1g,104.5mg,0g,872.8mg,30g,745.6mg,1.3mg,0.1mcg,10.7mg
House Quiche,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-11,339,1/8 PIE,25.7g,0.7g,15g,0g,0g,4g,188.6mg,0g,206.6mg,14.9g,1980.3mg,0.4mg,0mcg,0.3mg
Raspberry Stuffed French Toast,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2023-02-11,202,1/28 EACH,6.6g,28.6g,3.1g,0g,0g,11.7g,76.7mg,0.9g,249.5mg,6.5g,89.2mg,1.3mg,0.7mcg,73.1mg
Home Fries,Kosher,Lunch,Gluten,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,194,4 OZ,11.2g,22.4g,0.8g,0g,0g,0g,0mg,0g,57.5mg,1.4g,0mg,0mg,0mcg,mg
Marinara Sauce,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Plant-Based Breakfast Sausage,Kosher,Lunch,"Soybeans, Coconut","['Gluten Friendly', 'Contains Nuts', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,90,1 EACH,6g,4g,2.5g,0g,0g,0g,0mg,0g,210mg,6g,49mg,1mg,0mcg,280mg
Sausage Patties,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2023-02-11,253,2 EACH,24.3g,0g,9.1g,0g,0g,0g,40.5mg,0g,546.8mg,8.1g,0mg,0.4mg,mcg,mg
Strawberry Syrup,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,43,1 OZL,0g,10.3g,0g,0g,0g,8.6g,0mg,7.4g,0mg,0g,1mg,0.2mg,0mcg,41.6mg
Buttermilk Pancakes,Kosher,Lunch,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2023-02-11,512,2 EACH,24g,57.1g,2.5g,0g,0g,17.2g,114.6mg,14.2g,453.1mg,13.1g,300.6mg,3.6mg,0.7mcg,207.8mg
Cheese Omelet,Kosher,Lunch,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2023-02-11,233,4 OZ,15.8g,1.4g,6.9g,0g,0g,0.5g,418.7mg,0g,410.6mg,18g,165.1mg,2.6mg,2.4mcg,181.1mg
Cheesy Scrambled Eggs,Kosher,Lunch,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-11,158,3 OZ,10.5g,0g,4.4g,0g,0g,0g,305.6mg,0g,166.5mg,12.5g,104.3mg,1.9mg,1.7mcg,113.5mg
Egg White Omelet,Kosher,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian']",2023-02-11,62,1 EACH,0g,0g,0g,0g,0g,0g,0mg,0g,184.9mg,12.3g,7.4mg,0mg,0mcg,184.9mg
Fried Eggs,Kosher,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-11,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Hard Boiled Eggs,Kosher,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-11,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Oat Milk Pancakes,Kosher,Lunch,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,264,2 EACH,3.1g,52g,0.3g,0g,0g,13.6g,0mg,12.4g,572.5mg,6.5g,341.4mg,2.7mg,1mcg,155.3mg
Overnight Oats,Kosher,Lunch,"Milk, Gluten","['Less Sodium', 'Vegetarian']",2023-02-11,164,1/2 CUP,3.3g,29.5g,0.5g,0g,0g,10.1g,1.2mg,7.7g,39mg,6.4g,139.7mg,1.1mg,1mcg,218.1mg
Scrambled Eggs,Kosher,Lunch,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2023-02-11,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Awesome Burger,Kosher,Lunch,"Wheat, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2023-02-11,270,1 EACH,16g,9g,8g,0g,0g,1g,0mg,0g,460mg,22g,160mg,4.3mg,0mcg,200mg
Beef Cheeseburger No Bun,Kosher,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2023-02-11,292,1 EACH,19.3g,1.5g,8.2g,0g,0.7g,0.5g,90.9mg,0g,325.6mg,27g,91.2mg,2.6mg,0.1mcg,375.1mg
Fried Tater Tots,Kosher,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-02-11,303,4 OZ,20.9g,26.3g,2.2g,2.8g,0g,0g,0mg,0g,497.9mg,2.8g,0mg,0.5mg,0mcg,318.1mg
Grilled Chicken Breast,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-11,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Kosher,Lunch,,['Gluten Friendly'],2023-02-11,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Chefs Omelet Du Jour,Kosher,Lunch,"Milk, Eggs, Soybeans",[],2023-02-11,293,1 EACH,20.1g,1.5g,9.3g,0g,0g,0.5g,478.6mg,0g,507.5mg,22.1g,236.4mg,2.9mg,2.7mcg,203.7mg
Waffles,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-02-11,361,1 EACH,16.7g,48g,9.1g,0g,0g,2g,111.6mg,0g,979.6mg,7.7g,208.6mg,2.3mg,0.4mcg,28.9mg
Pepperoni Pizza,Kosher,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-11,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Kosher,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-11,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Blueberry Muffin,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-11,277,1 EACH,12.4g,36.9g,1.3g,0.7g,0g,23.4g,47.6mg,22.5g,171.6mg,3g,25.1mg,0.5mg,0.3mcg,46.1mg
Double Chocolate Chip Cookie,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-11,170,1 EACH,8g,23g,4.5g,0g,0g,15g,10mg,0g,140mg,2g,10mg,0.7mg,mcg,105mg
Sauteed Burgundy Beef Tips,Kosher,Dinner,,"['Less Sodium', 'Smart Check']",2023-02-11,175,4 OZ,6.8g,2.2g,2.2g,0g,0g,0.4g,73.4mg,0g,294.4mg,24.6g,16.7mg,2.4mg,0.1mcg,422.6mg
Grilled Chicken & Roasted Red Peppers,Kosher,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-02-11,119,1 EACH,4.6g,1.2g,1.6g,0.3g,0g,0.9g,53.2mg,0g,307.2mg,19.1g,49.9mg,0.5mg,0mcg,34.1mg
Mediterranean Mushrooms,Kosher,Dinner,"Milk, Wheat",['Vegetarian'],2023-02-11,287,1 EACH,12.6g,31.8g,5.6g,5.8g,0g,4.1g,25.3mg,0g,769.6mg,16g,250.7mg,0.9mg,0mcg,101.9mg
Parmesan & Butter Shells,Kosher,Dinner,"Milk, Wheat","['Less Sodium', 'Vegetarian']",2023-02-11,239,4 OZ,7.1g,33.2g,4.1g,1.6g,0g,1.6g,18.8mg,0g,147.2mg,9.3g,89.1mg,1.5mg,0mcg,0.6mg
Rice & Orzo Pilaf,Kosher,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,144,4 OZ,1.2g,29.2g,0.4g,0.3g,0g,0.4g,0mg,0g,429.3mg,3.2g,24mg,1.5mg,0mcg,65.4mg
Roasted Potato Medley,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,118,4 OZ,3g,21.7g,0.9g,2.8g,0g,2.8g,0mg,0g,118mg,2.5g,24.1mg,1mg,0mcg,501.3mg
Seasonal Veggie Medley,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,27,3 OZ,0.2g,6.1g,0.1g,1.3g,0g,2.3g,0mg,0.3g,24.2mg,1.1g,24.4mg,0.4mg,0mcg,252.2mg
Marinara Sauce,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Awesome Burger,Kosher,Dinner,"Wheat, Coconut","['Contains Nuts', 'Vegetarian', 'Vegan']",2023-02-11,270,1 EACH,16g,9g,8g,0g,0g,1g,0mg,0g,460mg,22g,160mg,4.3mg,0mcg,200mg
Crinkle Cut Fries,Kosher,Dinner,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2023-02-11,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-11,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Kosher,Dinner,,['Gluten Friendly'],2023-02-11,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Signature Beef Burger,Kosher,Dinner,"Wheat, Soybeans",['Less Sodium'],2023-02-11,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Pepperoni Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-11,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-11,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Fruit of the Forest Pie,Kosher,Dinner,"Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-11,475,1/8 PIE,27.5g,55g,11.3g,2.5g,0g,22.5g,0mg,0g,412.5mg,3.8g,50mg,1.8mg,0mcg,mg
Buttermilk Pancakes,Kosher,Breakfast,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2/10/2023,512,2 EACH,24g,57.1g,2.5g,0g,0g,17.2g,114.6mg,14.2g,453.1mg,13.1g,300.6mg,3.6mg,0.7mcg,207.8mg
Cheesy Scrambled Eggs,Kosher,Breakfast,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,158,3 OZ,10.5g,0g,4.4g,0g,0g,0g,305.6mg,0g,166.5mg,12.5g,104.3mg,1.9mg,1.7mcg,113.5mg
Hard Boiled Eggs,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Overnight Oats,Kosher,Breakfast,"Milk, Gluten","['Less Sodium', 'Vegetarian']",2/10/2023,164,1/2 CUP,3.3g,29.5g,0.5g,0g,0g,10.1g,1.2mg,7.7g,39mg,6.4g,139.7mg,1.1mg,1mcg,218.1mg
Scrambled Eggs,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Strawberry Banana Pancakes,Kosher,Breakfast,"Milk, Eggs, Wheat","['Less Sodium', 'Vegetarian']",2/10/2023,496,2 EACH,20.8g,60.7g,2.3g,0.7g,0g,19.3g,114.6mg,14.2g,453.4mg,13.3g,304.6mg,3.7mg,0.7mcg,271.2mg
Vegan French Toast,Kosher,Breakfast,"Wheat, Soybeans","['Smart Check', 'Vegetarian', 'Vegan']",2/10/2023,309,2 EACH,8g,48.2g,0.2g,0.1g,0g,9g,0mg,7.2g,542.9mg,11.4g,184.4mg,2.8mg,1.5mcg,219.5mg
Bacon,Kosher,Breakfast,,"['Gluten Friendly', 'Less Sodium']",2/10/2023,45,2 EACH,3.5g,0g,1.5g,0g,0g,0g,10mg,0g,125mg,3g,0mg,0mg,mcg,mg
Home Fries,Kosher,Breakfast,Gluten,"['Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,194,4 OZ,11.2g,22.4g,0.8g,0g,0g,0g,0mg,0g,57.5mg,1.4g,0mg,0mg,0mcg,mg
Breakfast Potatoes,Kosher,Breakfast,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,126,4 OZ,3g,22.7g,1g,0.2g,0g,0g,0mg,0g,350.1mg,1.5g,2.2mg,0.1mg,0mcg,9.6mg
Eggwhite Omelet,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,31,4 OZ,0g,0g,0g,0g,0g,0g,0mg,0g,92.4mg,6.2g,3.7mg,0mg,0mcg,92.4mg
French Toast,Kosher,Breakfast,"Eggs, Wheat, Soybeans",['Vegetarian'],2/10/2023,511,2 SLICES,13.6g,68.5g,3.2g,0.3g,0g,4g,362.7mg,4g,818.7mg,24.8g,174mg,6.4mg,2.1mcg,281.5mg
Oatmeal Cereal,Kosher,Breakfast,Gluten,"['Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,142,6 OZ,2.8g,25.5g,0.5g,0g,0g,0.9g,0mg,0g,333.4mg,4.7g,24mg,1.4mg,0mcg,141.7mg
Cheese Omelet,Kosher,Breakfast,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2/10/2023,233,4 OZ,15.8g,1.4g,6.9g,0g,0g,0.5g,418.7mg,0g,410.6mg,18g,165.1mg,2.6mg,2.4mcg,181.1mg
Fried Eggs,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Plain Omelet,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,187,4 OZL,12g,0g,4g,0g,0g,0g,453.3mg,0g,173.3mg,16g,69.3mg,2.9mg,2.7mcg,173.3mg
Pina Colada Muffin,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans, Coconut, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/10/2023,341,1 EACH,16.4g,44.2g,3.5g,0.8g,0g,28.4g,55.8mg,23.2g,212.8mg,3.6g,28.5mg,0.5mg,0.3mcg,55.2mg
Cheese Tortellini w/ Red Pesto & Cannellini,Kosher,Lunch,"Milk, Eggs, Wheat","['Smart Check', 'Vegetarian']",2/10/2023,212,6 OZ,7g,30.3g,1.7g,1.3g,0g,3g,22mg,0g,503.6mg,6.7g,46.4mg,1.9mg,0mcg,102.5mg
Buffalo Wings,Kosher,Lunch,"Soybeans, Gluten",[],2/10/2023,418,5 EACH,35g,2.8g,7.1g,0g,0g,0g,84.1mg,0g,887.9mg,25.2g,0mg,1.5mg,mcg,mg
Ranch Chicken Wings,Kosher,Lunch,"Milk, Soybeans, Gluten",[],2/10/2023,425,5 EACH,35.9g,2.8g,7.2g,0g,0g,0g,84.5mg,0g,542.7mg,25.2g,1.9mg,1.5mg,mcg,mg
Teriyaki Chicken Wings,Kosher,Lunch,"Wheat, Soybeans, Gluten",[],2/10/2023,448,5 EACH,35g,10g,7.1g,0g,0g,6g,84.1mg,4.8g,1024.6mg,26.4g,0mg,1.5mg,mcg,mg
Chicken Vegetable Soup,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2/10/2023,67,6 OZL,0.4g,5.3g,0.3g,0.9g,0g,2.3g,17.5mg,0g,337.6mg,9.1g,12.9mg,0.4mg,0mcg,45.8mg
Grilled Cheese,Kosher,Lunch,"Milk, Wheat, Soybeans","['Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2/10/2023,279,1 EACH,15.5g,25g,9.3g,2g,0g,3g,40.5mg,2g,786.8mg,9.1g,171.6mg,1.3mg,0.1mcg,120.8mg
Honey Glazed Carrots,Kosher,Lunch,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,77,3 OZ,2.3g,14.2g,0.7g,2.1g,0g,11.1g,0mg,5.5g,47.2mg,0.9g,22.7mg,0.4mg,mcg,273.3mg
Italian Caprese Panini,Kosher,Lunch,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/10/2023,351,1 EACH,16.5g,39.1g,4.4g,1.4g,0g,7.3g,14.6mg,3.2g,461.9mg,11.9g,173.2mg,2.4mg,0mcg,182.5mg
Mashed Potatoes,Kosher,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/10/2023,132,4 OZ,5.2g,17.5g,3.3g,0g,0g,2.3g,15.4mg,0g,278.2mg,3.1g,91.5mg,0.3mg,1mcg,249.5mg
Roasted Brussel Sprouts with Bacon,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2/10/2023,46,3 OZ,1g,7.7g,0.3g,3.3g,0g,1.9g,2mg,0g,65.8mg,3.5g,36.3mg,1.2mg,0mcg,335.7mg
Marinara Sauce,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/10/2023,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
